#EXP	Sun Feb 13 17:15:53 2000		
X	Y	TIME	CLICK
270	233	116.1	0
270	233	116.2	0
270	233	116.3	0
270	233	116.4	0
270	233	116.5	0
270	233	116.6	0
270	233	116.7	0
270	233	116.8	0
270	233	116.9	0
270	233	117	0
270	233	117.1	0
270	233	117.2	0
270	233	117.3	0
270	233	117.4	0
270	233	117.5	0
270	233	117.6	0
270	233	117.7	0
270	233	117.8	0
270	233	117.9	0
270	233	118	0
270	233	118.1	0
270	233	118.2	0
270	233	118.3	0
270	233	118.4	0
270	233	118.5	0
270	233	118.6	0
270	233	118.7	0
270	233	118.8	0
270	233	118.9	0
270	233	119	0
270	233	119.1	0
270	233	119.2	0
270	233	119.3	0
270	233	119.4	0
270	233	119.5	0
270	233	119.6	0
270	233	119.7	0
270	233	119.8	0
270	233	119.9	0
270	233	120	0
270	233	120.1	0
270	233	120.2	0
270	233	120.3	0
270	233	120.4	0
270	233	120.5	0
270	233	120.6	0
270	233	120.7	0
270	233	120.8	0
270	233	120.9	0
270	233	121	0
270	233	121.1	0
270	233	121.2	0
270	233	121.3	0
270	233	121.4	0
270	233	121.5	0
270	233	121.6	0
270	233	121.7	0
270	233	121.8	0
270	233	121.9	0
270	233	122	0
270	233	122.1	0
270	233	122.2	0
270	233	122.3	0
270	233	122.4	0
270	233	122.5	0
270	233	122.6	0
270	233	122.7	0
270	233	122.8	0
270	233	122.9	0
270	233	123	0
270	233	123.1	0
270	233	123.2	0
270	233	123.3	0
270	233	123.4	0
270	233	123.5	0
270	233	123.6	0
270	233	123.7	0
270	233	123.8	0
270	233	123.9	0
272	233	124	0
273	233	124.1	0
276	233	124.2	0
276	233	124.3	0
276	233	124.4	0
276	233	124.5	0
276	233	124.6	0
276	233	124.7	0
276	233	124.8	0
276	233	124.9	0
276	233	125	0
276	233	125.1	0
276	233	125.2	0
276	233	125.3	0
276	233	125.4	0
276	233	125.5	0
276	233	125.6	0
276	233	125.7	0
276	233	125.8	0
276	233	125.9	0
276	233	126	0
276	233	126.1	0
276	233	126.2	0
276	233	126.3	0
276	233	126.4	0
276	233	126.5	0
276	233	126.6	0
276	233	126.7	0
276	233	126.8	0
276	233	126.9	0
276	233	127	0
276	233	127.1	0
276	233	127.2	0
276	233	127.3	0
276	233	127.4	0
276	233	127.5	0
278	231	127.6	0
279	231	127.7	0
279	231	127.8	0
279	231	127.9	0
280	230	128	0
280	230	128.1	0
281	230	128.2	0
281	229	128.3	0
281	229	128.4	0
281	229	128.5	0
281	228	128.6	0
281	228	128.7	0
281	228	128.8	0
282	227	128.9	0
282	227	129	0
279	220	129.1	0
276	216	129.2	0
269	204	129.3	0
260	188	129.4	0
258	182	129.5	0
249	178	129.6	0
244	178	129.7	0
233	176	129.8	0
211	165	129.9	0
199	160	130	0
197	158	130.1	0
203	148	130.2	0
217	137	130.3	0
236	131	130.4	0
260	129	130.5	0
282	131	130.6	0
304	134	130.7	0
326	134	130.8	0
343	139	130.9	0
348	141	131	0
342	147	131.1	0
329	172	131.2	0
322	181	131.3	0
313	188	131.4	0
300	193	131.5	0
287	197	131.6	0
274	198	131.7	0
254	197	131.8	0
246	197	131.9	0
239	195	132	0
229	195	132.1	0
213	198	132.2	0
188	207	132.3	0
185	209	132.4	0
185	209	132.5	0
182	206	132.6	0
173	201	132.7	0
178	194	132.8	0
185	183	132.9	0
195	176	133	0
210	169	133.1	0
222	164	133.2	0
238	160	133.3	0
265	156	133.4	0
273	156	133.5	0
275	156	133.6	0
278	157	133.7	0
278	157	133.8	0
281	161	133.9	0
287	168	134	0
290	175	134.1	0
289	185	134.2	0
282	200	134.3	0
276	218	134.4	0
271	231	134.5	0
268	245	134.6	0
264	256	134.7	0
256	260	134.8	0
246	260	134.9	0
235	261	135	0
228	260	135.1	0
217	259	135.2	0
208	257	135.3	0
200	254	135.4	0
194	253	135.5	0
189	253	135.6	0
182	251	135.7	0
175	248	135.8	0
171	247	135.9	0
169	245	136	0
167	239	136.1	0
169	233	136.2	0
183	227	136.3	0
196	223	136.4	0
205	219	136.5	0
213	213	136.6	0
222	209	136.7	0
237	202	136.8	0
251	197	136.9	0
258	194	137	0
260	192	137.1	0
266	183	137.2	0
274	177	137.3	0
288	164	137.4	0
308	139	137.5	0
328	124	137.6	0
321	106	137.7	0
302	74	137.8	0
279	48	137.9	0
275	46	138	0
256	45	138.1	0
221	37	138.2	0
196	33	138.3	0
177	33	138.4	0
162	39	138.5	0
144	47	138.6	0
127	60	138.7	0
111	80	138.8	0
89	106	138.9	0
79	118	139	0
73	139	139.1	0
79	162	139.2	0
95	185	139.3	0
97	198	139.4	0
108	208	139.5	0
123	213	139.6	0
141	211	139.7	0
161	197	139.8	0
172	184	139.9	0
183	168	140	0
187	140	140.1	0
190	123	140.2	0
199	102	140.3	0
213	81	140.4	0
223	67	140.5	0
233	56	140.6	0
243	44	140.7	0
253	34	140.8	0
265	31	140.9	0
286	56	141	0
293	69	141.1	0
315	84	141.2	0
